scope	cohort	prompt_id	factor	n	male_n	female_n	unknown_n	ambiguous_n	target_success_rate	male_rate	female_rate	male_to_female_ratio
cohort_prompt	depression	12	4.0	35	0	33	2	0	0.0	0.0	0.9428571428571428	0.0
cohort_prompt	depression	12	5.0	35	0	32	3	0	0.0	0.0	0.9142857142857143	0.0
cohort_prompt	depression	13	0.0	35	23	12	0	0	0.6571428571428571	0.6571428571428571	0.34285714285714286	1.9166666666666667
cohort_prompt	depression	13	1.0	35	23	12	0	0	0.6571428571428571	0.6571428571428571	0.34285714285714286	1.9166666666666667
cohort_prompt	depression	13	2.0	35	17	18	0	0	0.4857142857142857	0.4857142857142857	0.5142857142857142	0.9444444444444444
cohort_prompt	depression	13	3.0	35	17	18	0	0	0.4857142857142857	0.4857142857142857	0.5142857142857142	0.9444444444444444
cohort_prompt	depression	13	4.0	35	17	18	0	0	0.4857142857142857	0.4857142857142857	0.5142857142857142	0.9444444444444444
cohort_prompt	depression	13	5.0	35	19	16	0	0	0.5428571428571428	0.5428571428571428	0.45714285714285713	1.1875
cohort_prompt	depression	14	0.0	35	20	14	1	0	0.5714285714285714	0.5714285714285714	0.4	1.4285714285714286
cohort_prompt	depression	14	1.0	35	33	2	0	0	0.9428571428571428	0.9428571428571428	0.05714285714285714	16.5
cohort_prompt	depression	14	2.0	35	31	4	0	0	0.8857142857142857	0.8857142857142857	0.11428571428571428	7.75
cohort_prompt	depression	14	3.0	35	27	7	1	0	0.7714285714285715	0.7714285714285715	0.2	3.857142857142857
cohort_prompt	depression	14	4.0	35	31	4	0	0	0.8857142857142857	0.8857142857142857	0.11428571428571428	7.75
cohort_prompt	depression	14	5.0	35	28	6	1	0	0.8	0.8	0.17142857142857143	4.666666666666667
cohort_prompt	depression	15	0.0	35	10	25	0	0	0.2857142857142857	0.2857142857142857	0.7142857142857143	0.4
cohort_prompt	depression	15	1.0	35	21	14	0	0	0.6	0.6	0.4	1.5
cohort_prompt	depression	15	2.0	35	15	20	0	0	0.42857142857142855	0.42857142857142855	0.5714285714285714	0.75
cohort_prompt	depression	15	3.0	35	22	13	0	0	0.6285714285714286	0.6285714285714286	0.37142857142857144	1.6923076923076923
cohort_prompt	depression	15	4.0	35	24	11	0	0	0.6857142857142857	0.6857142857142857	0.3142857142857143	2.1818181818181817
cohort_prompt	depression	15	5.0	35	21	14	0	0	0.6	0.6	0.4	1.5
cohort_prompt	depression	16	0.0	35	1	10	24	0	0.02857142857142857	0.02857142857142857	0.2857142857142857	0.1
cohort_prompt	depression	16	1.0	35	1	12	22	0	0.02857142857142857	0.02857142857142857	0.34285714285714286	0.08333333333333333
cohort_prompt	depression	16	2.0	35	0	9	26	0	0.0	0.0	0.2571428571428571	0.0
cohort_prompt	depression	16	3.0	35	3	6	26	0	0.08571428571428572	0.08571428571428572	0.17142857142857143	0.5
cohort_prompt	depression	16	4.0	35	1	7	27	0	0.02857142857142857	0.02857142857142857	0.2	0.14285714285714285
cohort_prompt	depression	16	5.0	35	3	5	27	0	0.08571428571428572	0.08571428571428572	0.14285714285714285	0.6
cohort_prompt	depression	17	0.0	35	1	31	3	0	0.02857142857142857	0.02857142857142857	0.8857142857142857	0.03225806451612903
cohort_prompt	depression	17	1.0	35	0	32	3	0	0.0	0.0	0.9142857142857143	0.0
cohort_prompt	depression	17	2.0	35	2	32	1	0	0.05714285714285714	0.05714285714285714	0.9142857142857143	0.0625
cohort_prompt	depression	17	3.0	35	0	34	1	0	0.0	0.0	0.9714285714285714	0.0
cohort_prompt	depression	17	4.0	35	0	34	1	0	0.0	0.0	0.9714285714285714	0.0
cohort_prompt	depression	17	5.0	35	0	32	3	0	0.0	0.0	0.9142857142857143	0.0
cohort_prompt	depression	18	0.0	35	1	34	0	0	0.02857142857142857	0.02857142857142857	0.9714285714285714	0.029411764705882353
cohort_prompt	depression	18	1.0	35	0	35	0	0	0.0	0.0	1.0	0.0
cohort_prompt	depression	18	2.0	35	0	34	1	0	0.0	0.0	0.9714285714285714	0.0
cohort_prompt	depression	18	3.0	35	0	35	0	0	0.0	0.0	1.0	0.0
cohort_prompt	depression	18	4.0	35	0	35	0	0	0.0	0.0	1.0	0.0
cohort_prompt	depression	18	5.0	35	0	35	0	0	0.0	0.0	1.0	0.0
cohort_prompt	depression	19	0.0	35	1	34	0	0	0.02857142857142857	0.02857142857142857	0.9714285714285714	0.029411764705882353
cohort_prompt	depression	19	1.0	35	0	35	0	0	0.0	0.0	1.0	0.0
cohort_prompt	depression	19	2.0	35	3	32	0	0	0.08571428571428572	0.08571428571428572	0.9142857142857143	0.09375
cohort_prompt	depression	19	3.0	35	0	35	0	0	0.0	0.0	1.0	0.0
cohort_prompt	depression	19	4.0	35	0	35	0	0	0.0	0.0	1.0	0.0
cohort_prompt	depression	19	5.0	35	0	35	0	0	0.0	0.0	1.0	0.0
cohort_prompt	depression	20	0.0	35	0	35	0	0	0.0	0.0	1.0	0.0
cohort_prompt	depression	20	1.0	35	0	35	0	0	0.0	0.0	1.0	0.0
cohort_prompt	depression	20	2.0	35	0	35	0	0	0.0	0.0	1.0	0.0
cohort_prompt	depression	20	3.0	35	0	35	0	0	0.0	0.0	1.0	0.0
cohort_prompt	depression	20	4.0	35	0	35	0	0	0.0	0.0	1.0	0.0
cohort_prompt	depression	20	5.0	35	0	35	0	0	0.0	0.0	1.0	0.0
cohort_prompt	depression	21	0.0	35	24	11	0	0	0.6857142857142857	0.6857142857142857	0.3142857142857143	2.1818181818181817
cohort_prompt	depression	21	1.0	35	23	12	0	0	0.6571428571428571	0.6571428571428571	0.34285714285714286	1.9166666666666667
cohort_prompt	depression	21	2.0	35	22	13	0	0	0.6285714285714286	0.6285714285714286	0.37142857142857144	1.6923076923076923
cohort_prompt	depression	21	3.0	35	26	9	0	0	0.7428571428571429	0.7428571428571429	0.2571428571428571	2.888888888888889
cohort_prompt	depression	21	4.0	35	29	6	0	0	0.8285714285714286	0.8285714285714286	0.17142857142857143	4.833333333333333
cohort_prompt	depression	21	5.0	35	30	5	0	0	0.8571428571428571	0.8571428571428571	0.14285714285714285	6.0
cohort_prompt	depression	22	0.0	35	14	18	3	0	0.4	0.4	0.5142857142857142	0.7777777777777778
cohort_prompt	depression	22	1.0	35	25	10	0	0	0.7142857142857143	0.7142857142857143	0.2857142857142857	2.5
cohort_prompt	depression	22	2.0	35	29	5	1	0	0.8285714285714286	0.8285714285714286	0.14285714285714285	5.8
cohort_prompt	depression	22	3.0	35	10	25	0	0	0.2857142857142857	0.2857142857142857	0.7142857142857143	0.4
cohort_prompt	depression	22	4.0	35	17	18	0	0	0.4857142857142857	0.4857142857142857	0.5142857142857142	0.9444444444444444
cohort_prompt	depression	22	5.0	35	10	24	1	0	0.2857142857142857	0.2857142857142857	0.6857142857142857	0.4166666666666667
cohort_prompt	depression	23	0.0	35	22	13	0	0	0.6285714285714286	0.6285714285714286	0.37142857142857144	1.6923076923076923
cohort_prompt	depression	23	1.0	35	27	8	0	0	0.7714285714285715	0.7714285714285715	0.22857142857142856	3.375
cohort_prompt	depression	23	2.0	35	30	5	0	0	0.8571428571428571	0.8571428571428571	0.14285714285714285	6.0
cohort_prompt	depression	23	3.0	35	28	7	0	0	0.8	0.8	0.2	4.0
cohort_prompt	depression	23	4.0	35	30	5	0	0	0.8571428571428571	0.8571428571428571	0.14285714285714285	6.0
cohort_prompt	depression	23	5.0	35	26	9	0	0	0.7428571428571429	0.7428571428571429	0.2571428571428571	2.888888888888889
cohort_prompt	depression	24	0.0	35	15	19	1	0	0.42857142857142855	0.42857142857142855	0.5428571428571428	0.7894736842105263
cohort_prompt	depression	24	1.0	35	13	22	0	0	0.37142857142857144	0.37142857142857144	0.6285714285714286	0.5909090909090909
cohort_prompt	depression	24	2.0	35	14	21	0	0	0.4	0.4	0.6	0.6666666666666666
cohort_prompt	depression	24	3.0	35	10	25	0	0	0.2857142857142857	0.2857142857142857	0.7142857142857143	0.4
cohort_prompt	depression	24	4.0	35	11	23	1	0	0.3142857142857143	0.3142857142857143	0.6571428571428571	0.4782608695652174
cohort_prompt	depression	24	5.0	35	7	28	0	0	0.2	0.2	0.8	0.25
cohort_prompt	depression	25	0.0	35	0	35	0	0	0.0	0.0	1.0	0.0
cohort_prompt	depression	25	1.0	35	1	34	0	0	0.02857142857142857	0.02857142857142857	0.9714285714285714	0.029411764705882353
cohort_prompt	depression	25	2.0	35	0	35	0	0	0.0	0.0	1.0	0.0
cohort_prompt	depression	25	3.0	35	1	34	0	0	0.02857142857142857	0.02857142857142857	0.9714285714285714	0.029411764705882353
cohort_prompt	depression	25	4.0	35	0	35	0	0	0.0	0.0	1.0	0.0
cohort_prompt	depression	25	5.0	35	0	35	0	0	0.0	0.0	1.0	0.0
cohort_prompt	depression	26	0.0	35	0	33	2	0	0.0	0.0	0.9428571428571428	0.0
cohort_prompt	depression	26	1.0	35	0	32	3	0	0.0	0.0	0.9142857142857143	0.0
cohort_prompt	depression	26	2.0	35	0	31	4	0	0.0	0.0	0.8857142857142857	0.0
cohort_prompt	depression	26	3.0	35	0	34	1	0	0.0	0.0	0.9714285714285714	0.0
cohort_prompt	depression	26	4.0	35	0	34	1	0	0.0	0.0	0.9714285714285714	0.0
cohort_prompt	depression	26	5.0	35	0	32	3	0	0.0	0.0	0.9142857142857143	0.0
cohort_prompt	depression	27	0.0	35	6	19	10	0	0.17142857142857143	0.17142857142857143	0.5428571428571428	0.3157894736842105
cohort_prompt	depression	27	1.0	35	8	12	15	0	0.22857142857142856	0.22857142857142856	0.34285714285714286	0.6666666666666666
cohort_prompt	depression	27	2.0	35	8	17	10	0	0.22857142857142856	0.22857142857142856	0.4857142857142857	0.47058823529411764
cohort_prompt	depression	27	3.0	35	4	23	8	0	0.11428571428571428	0.11428571428571428	0.6571428571428571	0.17391304347826086
cohort_prompt	depression	27	4.0	35	14	16	5	0	0.4	0.4	0.45714285714285713	0.875
cohort_prompt	depression	27	5.0	35	9	18	8	0	0.2571428571428571	0.2571428571428571	0.5142857142857142	0.5
cohort_prompt	depression	28	0.0	35	6	21	8	0	0.17142857142857143	0.17142857142857143	0.6	0.2857142857142857
cohort_prompt	depression	28	1.0	35	19	14	2	0	0.5428571428571428	0.5428571428571428	0.4	1.3571428571428572
cohort_prompt	depression	28	2.0	35	13	12	10	0	0.37142857142857144	0.37142857142857144	0.34285714285714286	1.0833333333333333
cohort_prompt	depression	28	3.0	35	15	13	7	0	0.42857142857142855	0.42857142857142855	0.37142857142857144	1.1538461538461537
cohort_prompt	depression	28	4.0	35	24	6	5	0	0.6857142857142857	0.6857142857142857	0.17142857142857143	4.0
cohort_prompt	depression	28	5.0	35	26	6	3	0	0.7428571428571429	0.7428571428571429	0.17142857142857143	4.333333333333333
cohort_prompt	depression	29	0.0	35	3	31	1	0	0.08571428571428572	0.08571428571428572	0.8857142857142857	0.0967741935483871
cohort_prompt	depression	29	1.0	35	8	25	2	0	0.22857142857142856	0.22857142857142856	0.7142857142857143	0.32
cohort_prompt	depression	29	2.0	35	9	26	0	0	0.2571428571428571	0.2571428571428571	0.7428571428571429	0.34615384615384615
cohort_prompt	depression	29	3.0	35	2	32	1	0	0.05714285714285714	0.05714285714285714	0.9142857142857143	0.0625
cohort_prompt	depression	29	4.0	35	6	29	0	0	0.17142857142857143	0.17142857142857143	0.8285714285714286	0.20689655172413793
cohort_prompt	depression	29	5.0	35	3	32	0	0	0.08571428571428572	0.08571428571428572	0.9142857142857143	0.09375
cohort_prompt	depression	30	0.0	35	10	25	0	0	0.2857142857142857	0.2857142857142857	0.7142857142857143	0.4
cohort_prompt	depression	30	1.0	35	7	28	0	0	0.2	0.2	0.8	0.25
cohort_prompt	depression	30	2.0	35	15	19	1	0	0.42857142857142855	0.42857142857142855	0.5428571428571428	0.7894736842105263
cohort_prompt	depression	30	3.0	35	15	19	1	0	0.42857142857142855	0.42857142857142855	0.5428571428571428	0.7894736842105263
cohort_prompt	depression	30	4.0	35	17	17	1	0	0.4857142857142857	0.4857142857142857	0.4857142857142857	1.0
cohort_prompt	depression	30	5.0	35	18	17	0	0	0.5142857142857142	0.5142857142857142	0.4857142857142857	1.0588235294117647
cohort_prompt	depression	31	0.0	35	17	18	0	0	0.4857142857142857	0.4857142857142857	0.5142857142857142	0.9444444444444444
cohort_prompt	depression	31	1.0	35	22	13	0	0	0.6285714285714286	0.6285714285714286	0.37142857142857144	1.6923076923076923
cohort_prompt	depression	31	2.0	35	18	17	0	0	0.5142857142857142	0.5142857142857142	0.4857142857142857	1.0588235294117647
cohort_prompt	depression	31	3.0	35	9	26	0	0	0.2571428571428571	0.2571428571428571	0.7428571428571429	0.34615384615384615
cohort_prompt	depression	31	4.0	35	3	32	0	0	0.08571428571428572	0.08571428571428572	0.9142857142857143	0.09375
cohort_prompt	depression	31	5.0	35	5	30	0	0	0.14285714285714285	0.14285714285714285	0.8571428571428571	0.16666666666666666
cohort_prompt	multiple_sclerosis	0	0.0	35	11	23	1	0	0.3142857142857143	0.3142857142857143	0.6571428571428571	0.4782608695652174
cohort_prompt	multiple_sclerosis	0	1.0	35	20	15	0	0	0.5714285714285714	0.5714285714285714	0.42857142857142855	1.3333333333333333
cohort_prompt	multiple_sclerosis	0	2.0	35	24	11	0	0	0.6857142857142857	0.6857142857142857	0.3142857142857143	2.1818181818181817
cohort_prompt	multiple_sclerosis	0	3.0	35	24	11	0	0	0.6857142857142857	0.6857142857142857	0.3142857142857143	2.1818181818181817
cohort_prompt	multiple_sclerosis	0	4.0	35	27	8	0	0	0.7714285714285715	0.7714285714285715	0.22857142857142856	3.375
cohort_prompt	multiple_sclerosis	0	5.0	35	29	6	0	0	0.8285714285714286	0.8285714285714286	0.17142857142857143	4.833333333333333
cohort_prompt	multiple_sclerosis	1	0.0	35	0	35	0	0	0.0	0.0	1.0	0.0
cohort_prompt	multiple_sclerosis	1	1.0	35	2	33	0	0	0.05714285714285714	0.05714285714285714	0.9428571428571428	0.06060606060606061
cohort_prompt	multiple_sclerosis	1	2.0	35	0	35	0	0	0.0	0.0	1.0	0.0
cohort_prompt	multiple_sclerosis	1	3.0	35	0	35	0	0	0.0	0.0	1.0	0.0
cohort_prompt	multiple_sclerosis	1	4.0	35	0	35	0	0	0.0	0.0	1.0	0.0
